XGCSWGS84,YGCSWGS84,Cluster_DBSCAN,geometry
13.25492712,52.56253986,388,POINT (13.25492712 52.56253986)
13.38109619,52.53214455,388,POINT (13.38109619 52.53214455)
13.31563025,52.44459088,388,POINT (13.31563025 52.44459088)
13.59365119,52.44563951,388,POINT (13.59365119 52.44563951)
13.531031,52.46226152,388,POINT (13.531031 52.46226152)
13.3478237,52.55100309,388,POINT (13.3478237 52.55100309)
13.43568383,52.45258576,388,POINT (13.43568383 52.45258576)
13.55726158,52.50715097,388,POINT (13.55726158 52.50715097)
13.45560072,52.47950646,388,POINT (13.45560072 52.47950646)
13.49037673,52.51517259,388,POINT (13.49037673 52.51517259)
13.40034897,52.52365042,388,POINT (13.40034897 52.52365042)
13.40241664,52.51189663,388,POINT (13.40241664 52.51189663)
13.46434047,52.47328137,388,POINT (13.46434047 52.47328137)
13.43572044,52.46429713,388,POINT (13.43572044 52.46429713)
13.42866432,52.51885234,388,POINT (13.42866432 52.51885234)
13.46316028,52.50823636,388,POINT (13.46316028 52.50823636)
13.48662164,52.5025237,388,POINT (13.48662164 52.5025237)
13.46314036,52.51146759,388,POINT (13.46314036 52.51146759)
13.48578706,52.52163479,388,POINT (13.48578706 52.52163479)
13.57112979,52.54588695,388,POINT (13.57112979 52.54588695)
13.46816003,52.52027492,388,POINT (13.46816003 52.52027492)
13.17963988,52.42193565,388,POINT (13.17963988 52.42193565)
13.40747878,52.39212034,388,POINT (13.40747878 52.39212034)
13.32761859,52.52430128,388,POINT (13.32761859 52.52430128)
13.5294331,52.48809675,388,POINT (13.5294331 52.48809675)
13.55970497,52.47952755,388,POINT (13.55970497 52.47952755)
13.51110813,52.50413718,388,POINT (13.51110813 52.50413718)
13.30476974,52.50563565,388,POINT (13.30476974 52.50563565)
13.33765931,52.48825447,388,POINT (13.33765931 52.48825447)
13.32949258,52.56329736,388,POINT (13.32949258 52.56329736)
13.17926018,52.53386418,388,POINT (13.17926018 52.53386418)
13.4068661,52.39377189,388,POINT (13.4068661 52.39377189)
13.33258972,52.50519193,388,POINT (13.33258972 52.50519193)
13.31954648,52.45331654,388,POINT (13.31954648 52.45331654)
13.4455844,52.51271236,388,POINT (13.4455844 52.51271236)
13.5563187,52.57040328,388,POINT (13.5563187 52.57040328)
13.52253559,52.5085618,388,POINT (13.52253559 52.5085618)
13.48536948,52.52318966,388,POINT (13.48536948 52.52318966)
13.26069772,52.48960264,388,POINT (13.26069772 52.48960264)
13.34998481,52.51380326,388,POINT (13.34998481 52.51380326)
13.35541485,52.5196923,388,POINT (13.35541485 52.5196923)
13.5194693,52.53536329,388,POINT (13.5194693 52.53536329)
13.37234533,52.5420971,388,POINT (13.37234533 52.5420971)
13.36193331,52.49798242,388,POINT (13.36193331 52.49798242)
13.22724673,52.54947457,388,POINT (13.22724673 52.54947457)
13.3417882,52.5216791,388,POINT (13.3417882 52.5216791)
13.17193779,52.55012454,388,POINT (13.17193779 52.55012454)
13.39610058,52.52416705,388,POINT (13.39610058 52.52416705)
13.39499028,52.49620075,388,POINT (13.39499028 52.49620075)
13.20978027,52.54789762,388,POINT (13.20978027 52.54789762)
13.24528393,52.61263707,388,POINT (13.24528393 52.61263707)
13.26497126,52.53655571,388,POINT (13.26497126 52.53655571)
13.42723119,52.49931088,388,POINT (13.42723119 52.49931088)
13.43563803,52.48091397,388,POINT (13.43563803 52.48091397)
13.44021269,52.49392567,388,POINT (13.44021269 52.49392567)
13.40675867,52.39852304,388,POINT (13.40675867 52.39852304)
13.31656766,52.51433553,388,POINT (13.31656766 52.51433553)
13.41724039,52.50676396,388,POINT (13.41724039 52.50676396)
13.40102484,52.41456007,388,POINT (13.40102484 52.41456007)
13.3450708,52.4845908,388,POINT (13.3450708 52.4845908)
13.33929526,52.45869916,388,POINT (13.33929526 52.45869916)
13.4219598,52.50512249,388,POINT (13.4219598 52.50512249)
13.15836418,52.53203765,388,POINT (13.15836418 52.53203765)
13.35845972,52.43411954,388,POINT (13.35845972 52.43411954)
13.27342284,52.4555881,388,POINT (13.27342284 52.4555881)
13.35070881,52.51251401,388,POINT (13.35070881 52.51251401)
13.40546166,52.50843115,388,POINT (13.40546166 52.50843115)
13.32916833,52.56737406,388,POINT (13.32916833 52.56737406)
13.40164761,52.52962423,388,POINT (13.40164761 52.52962423)
13.40013045,52.50953503,388,POINT (13.40013045 52.50953503)
13.38058225,52.52843678,388,POINT (13.38058225 52.52843678)
13.45319516,52.52367499,388,POINT (13.45319516 52.52367499)
13.4095735,52.41654601,388,POINT (13.4095735 52.41654601)
13.37464919,52.53732314,388,POINT (13.37464919 52.53732314)
13.38777323,52.50316004,388,POINT (13.38777323 52.50316004)
13.31938985,52.52824248,388,POINT (13.31938985 52.52824248)
13.27131075,52.50992788,388,POINT (13.27131075 52.50992788)
13.487884,52.61837836,388,POINT (13.487884 52.61837836)
13.4020896,52.52364915,388,POINT (13.4020896 52.52364915)
13.40618387,52.45090432,388,POINT (13.40618387 52.45090432)
13.55808604,52.44147663,388,POINT (13.55808604 52.44147663)
13.57542124,52.44723107,388,POINT (13.57542124 52.44723107)
13.4079144,52.5043513,388,POINT (13.4079144 52.5043513)
13.18162798,52.53626715,388,POINT (13.18162798 52.53626715)
13.42829794,52.56957277,388,POINT (13.42829794 52.56957277)
13.41234104,52.49212697,388,POINT (13.41234104 52.49212697)
13.33102485,52.49064771,388,POINT (13.33102485 52.49064771)
13.41217302,52.41720329,388,POINT (13.41217302 52.41720329)
13.49142512,52.52654431,388,POINT (13.49142512 52.52654431)
13.44129819,52.5686144,388,POINT (13.44129819 52.5686144)
13.3538984,52.59656763,388,POINT (13.3538984 52.59656763)
13.45477843,52.52813094,388,POINT (13.45477843 52.52813094)
13.45827979,52.49974676,388,POINT (13.45827979 52.49974676)
13.34729536,52.55079881,388,POINT (13.34729536 52.55079881)
13.2938007,52.49125046,388,POINT (13.2938007 52.49125046)
13.42886992,52.48462573,388,POINT (13.42886992 52.48462573)
13.39891653,52.50822548,388,POINT (13.39891653 52.50822548)
13.19927212,52.53391857,388,POINT (13.19927212 52.53391857)
13.25017596,52.41857772,388,POINT (13.25017596 52.41857772)
13.31445549,52.47024531,388,POINT (13.31445549 52.47024531)
13.16165707,52.42034825,388,POINT (13.16165707 52.42034825)
13.28963023,52.59030275,388,POINT (13.28963023 52.59030275)
13.33876205,52.50259157,388,POINT (13.33876205 52.50259157)
13.2925357,52.42945647,388,POINT (13.2925357 52.42945647)
13.34631641,52.50032522,388,POINT (13.34631641 52.50032522)
13.39157212,52.51132602,388,POINT (13.39157212 52.51132602)
13.51703437,52.46176668,388,POINT (13.51703437 52.46176668)
13.38231258,52.50443787,388,POINT (13.38231258 52.50443787)
13.37215211,52.53239977,388,POINT (13.37215211 52.53239977)
13.43514201,52.42681941,388,POINT (13.43514201 52.42681941)
13.49975604,52.51442062,388,POINT (13.49975604 52.51442062)
13.34544577,52.43609956,388,POINT (13.34544577 52.43609956)
13.41084097,52.53964286,388,POINT (13.41084097 52.53964286)
13.48220923,52.50640373,388,POINT (13.48220923 52.50640373)
13.55800911,52.45571372,388,POINT (13.55800911 52.45571372)
13.378999,52.56830719,388,POINT (13.378999 52.56830719)
13.53839345,52.43413555,388,POINT (13.53839345 52.43413555)
13.38615316,52.5587216,388,POINT (13.38615316 52.5587216)
13.37688341,52.51076861,388,POINT (13.37688341 52.51076861)
13.2673509,52.40896629,388,POINT (13.2673509 52.40896629)
13.39943152,52.53192,388,POINT (13.39943152 52.53192)
13.24307003,52.61588175,388,POINT (13.24307003 52.61588175)
13.19111591,52.4347036,388,POINT (13.19111591 52.4347036)
13.40542353,52.48917317,388,POINT (13.40542353 52.48917317)
13.52709282,52.48656555,388,POINT (13.52709282 52.48656555)
13.48412298,52.50856839,388,POINT (13.48412298 52.50856839)
13.41043071,52.52505487,388,POINT (13.41043071 52.52505487)
13.4200806,52.5023887,388,POINT (13.4200806 52.5023887)
13.48806154,52.51840974,388,POINT (13.48806154 52.51840974)
13.38312422,52.53059981,388,POINT (13.38312422 52.53059981)
13.3573671,52.53593687,388,POINT (13.3573671 52.53593687)
13.47554151,52.4313345,388,POINT (13.47554151 52.4313345)
13.34575593,52.50006999,388,POINT (13.34575593 52.50006999)
13.52528947,52.4806776,388,POINT (13.52528947 52.4806776)
13.4827551,52.52532047,388,POINT (13.4827551 52.52532047)
13.48266841,52.54670649,388,POINT (13.48266841 52.54670649)
13.49360138,52.54476692,388,POINT (13.49360138 52.54476692)
13.37374657,52.55399228,388,POINT (13.37374657 52.55399228)
13.52179242,52.567094,388,POINT (13.52179242 52.567094)
13.4419497,52.63648871,388,POINT (13.4419497 52.63648871)
13.4473785,52.49813769,388,POINT (13.4473785 52.49813769)
13.38705224,52.50065934,388,POINT (13.38705224 52.50065934)
13.33805815,52.45111607,388,POINT (13.33805815 52.45111607)
13.50836761,52.43276093,388,POINT (13.50836761 52.43276093)
13.41152815,52.52173202,388,POINT (13.41152815 52.52173202)
13.36598569,52.49345941,388,POINT (13.36598569 52.49345941)
13.39133638,52.55033697,388,POINT (13.39133638 52.55033697)
13.47316327,52.4231223,388,POINT (13.47316327 52.4231223)
13.33784538,52.52735856,388,POINT (13.33784538 52.52735856)
13.45333334,52.47350574,388,POINT (13.45333334 52.47350574)
13.45121277,52.47188999,388,POINT (13.45121277 52.47188999)
13.44692547,52.50753929,388,POINT (13.44692547 52.50753929)
13.41811702,52.51689576,388,POINT (13.41811702 52.51689576)
13.41637378,52.5110269,388,POINT (13.41637378 52.5110269)
13.32806177,52.56389818,388,POINT (13.32806177 52.56389818)
13.38544836,52.46712326,388,POINT (13.38544836 52.46712326)
13.35216341,52.48660772,388,POINT (13.35216341 52.48660772)
13.18726507,52.53677225,388,POINT (13.18726507 52.53677225)
13.21893788,52.53709477,388,POINT (13.21893788 52.53709477)
13.29855281,52.537054,388,POINT (13.29855281 52.537054)
13.32765618,52.52076328,388,POINT (13.32765618 52.52076328)
13.33253992,52.45611308,388,POINT (13.33253992 52.45611308)
13.46028483,52.51594374,388,POINT (13.46028483 52.51594374)
13.40026486,52.55876536,388,POINT (13.40026486 52.55876536)
13.44663099,52.52131646,388,POINT (13.44663099 52.52131646)
13.2687523,52.53706645,388,POINT (13.2687523 52.53706645)
13.4012765,52.41462937,388,POINT (13.4012765 52.41462937)
13.29793028,52.5781131,388,POINT (13.29793028 52.5781131)
13.30298745,52.51865328,388,POINT (13.30298745 52.51865328)
13.34368894,52.61345695,388,POINT (13.34368894 52.61345695)
13.39059305,52.5062901,388,POINT (13.39059305 52.5062901)
13.25886567,52.43188476,388,POINT (13.25886567 52.43188476)
13.40519186,52.53408179,388,POINT (13.40519186 52.53408179)
13.37181786,52.50927518,388,POINT (13.37181786 52.50927518)
13.32926311,52.50324329,388,POINT (13.32926311 52.50324329)
13.4058379,52.53063956,388,POINT (13.4058379 52.53063956)
13.36696963,52.49330284,388,POINT (13.36696963 52.49330284)
13.36850143,52.40984639,388,POINT (13.36850143 52.40984639)
13.3108196,52.50138866,388,POINT (13.3108196 52.50138866)
13.51237249,52.55504688,388,POINT (13.51237249 52.55504688)
13.54654981,52.42636614,388,POINT (13.54654981 52.42636614)
13.35520954,52.54627077,388,POINT (13.35520954 52.54627077)
13.4387635,52.45260398,388,POINT (13.4387635 52.45260398)
13.41734281,52.54682249,388,POINT (13.41734281 52.54682249)
13.42020169,52.61098258,388,POINT (13.42020169 52.61098258)
13.50560819,52.53464035,388,POINT (13.50560819 52.53464035)
13.17816808,52.54884424,388,POINT (13.17816808 52.54884424)
13.49041848,52.62127766,388,POINT (13.49041848 52.62127766)
13.35667408,52.52515713,388,POINT (13.35667408 52.52515713)
13.32979066,52.52405669,388,POINT (13.32979066 52.52405669)
13.44749074,52.47589291,388,POINT (13.44749074 52.47589291)
13.38020641,52.51930551,388,POINT (13.38020641 52.51930551)
13.37804741,52.56891638,388,POINT (13.37804741 52.56891638)
13.4443062,52.5528383,388,POINT (13.4443062 52.5528383)
13.61668333,52.54086225,388,POINT (13.61668333 52.54086225)
13.2899947,52.48902984,388,POINT (13.2899947 52.48902984)
13.38250711,52.55586719,388,POINT (13.38250711 52.55586719)
13.41052556,52.4140348,388,POINT (13.41052556 52.4140348)
13.3394311,52.50313507,388,POINT (13.3394311 52.50313507)
13.45406647,52.4349553,388,POINT (13.45406647 52.4349553)
13.21798606,52.5384767,388,POINT (13.21798606 52.5384767)
13.36334179,52.48764469,388,POINT (13.36334179 52.48764469)
13.31196938,52.61510342,388,POINT (13.31196938 52.61510342)
13.35233879,52.49483748,388,POINT (13.35233879 52.49483748)
13.33907045,52.46453145,388,POINT (13.33907045 52.46453145)
13.42920249,52.50914845,388,POINT (13.42920249 52.50914845)
13.43470637,52.48120564,388,POINT (13.43470637 52.48120564)
13.34260148,52.50593162,388,POINT (13.34260148 52.50593162)
13.52415416,52.47782924,388,POINT (13.52415416 52.47782924)
13.49922231,52.5180492,388,POINT (13.49922231 52.5180492)
13.24419739,52.53851213,388,POINT (13.24419739 52.53851213)
13.39031873,52.55554541,388,POINT (13.39031873 52.55554541)
13.30337861,52.44111364,388,POINT (13.30337861 52.44111364)
13.42351874,52.61165355,388,POINT (13.42351874 52.61165355)
13.22935029,52.4264716,388,POINT (13.22935029 52.4264716)
13.31639644,52.50105383,388,POINT (13.31639644 52.50105383)
13.34041114,52.50406057,388,POINT (13.34041114 52.50406057)
13.41013389,52.38761585,388,POINT (13.41013389 52.38761585)
13.53951939,52.49129849,388,POINT (13.53951939 52.49129849)
13.33850955,52.57165097,388,POINT (13.33850955 52.57165097)
13.13030541,52.55068307,388,POINT (13.13030541 52.55068307)
13.42970568,52.5210915,388,POINT (13.42970568 52.5210915)
13.30443628,52.48845059,388,POINT (13.30443628 52.48845059)
13.32912876,52.56725446,388,POINT (13.32912876 52.56725446)
13.33903482,52.52385682,388,POINT (13.33903482 52.52385682)
13.41788882,52.52577741,388,POINT (13.41788882 52.52577741)
13.42532524,52.4799626,388,POINT (13.42532524 52.4799626)
13.41963636,52.50618391,388,POINT (13.41963636 52.50618391)
13.3638447,52.48513351,388,POINT (13.3638447 52.48513351)
13.38181477,52.39695237,388,POINT (13.38181477 52.39695237)
13.13958152,52.53988177,388,POINT (13.13958152 52.53988177)
13.22532246,52.54882764,388,POINT (13.22532246 52.54882764)
13.30861226,52.46340486,388,POINT (13.30861226 52.46340486)
13.43642471,52.49246117,388,POINT (13.43642471 52.49246117)
13.29711924,52.52669977,388,POINT (13.29711924 52.52669977)
13.54721907,52.43521468,388,POINT (13.54721907 52.43521468)
13.32525259,52.46017283,388,POINT (13.32525259 52.46017283)
13.31741342,52.45809115,388,POINT (13.31741342 52.45809115)
13.24936406,52.51598958,388,POINT (13.24936406 52.51598958)
13.35389955,52.56208997,388,POINT (13.35389955 52.56208997)
13.52352277,52.5360439,388,POINT (13.52352277 52.5360439)
13.18534628,52.51531525,388,POINT (13.18534628 52.51531525)
13.48116348,52.46079499,388,POINT (13.48116348 52.46079499)
13.52438591,52.5364036,388,POINT (13.52438591 52.5364036)
13.492348,52.42019456,388,POINT (13.492348 52.42019456)
13.40831039,52.52736399,388,POINT (13.40831039 52.52736399)
13.33912923,52.53386987,388,POINT (13.33912923 52.53386987)
13.35493031,52.41329371,388,POINT (13.35493031 52.41329371)
13.45954917,52.51246007,388,POINT (13.45954917 52.51246007)
13.49306702,52.62386284,388,POINT (13.49306702 52.62386284)
13.4282097,52.50729506,388,POINT (13.4282097 52.50729506)
13.53373699,52.52572434,388,POINT (13.53373699 52.52572434)
13.52574689,52.482746,388,POINT (13.52574689 52.482746)
13.37965669,52.52921851,388,POINT (13.37965669 52.52921851)
13.34746722,52.4705873,388,POINT (13.34746722 52.4705873)
13.187375,52.52058086,388,POINT (13.187375 52.52058086)
13.27289891,52.63450958,388,POINT (13.27289891 52.63450958)
13.61879482,52.45556393,388,POINT (13.61879482 52.45556393)
13.37712543,52.51242367,388,POINT (13.37712543 52.51242367)
13.35081627,52.49863793,388,POINT (13.35081627 52.49863793)
13.23312914,52.54549352,388,POINT (13.23312914 52.54549352)
13.43485678,52.54654797,388,POINT (13.43485678 52.54654797)
13.34789196,52.47892633,388,POINT (13.34789196 52.47892633)
13.49866266,52.53839081,388,POINT (13.49866266 52.53839081)
13.30849322,52.52913208,388,POINT (13.30849322 52.52913208)
13.51191451,52.55465149,388,POINT (13.51191451 52.55465149)
13.42414844,52.57136468,388,POINT (13.42414844 52.57136468)
13.44202871,52.50103848,388,POINT (13.44202871 52.50103848)
13.40435891,52.53318855,388,POINT (13.40435891 52.53318855)
13.2469791,52.54415822,388,POINT (13.2469791 52.54415822)
13.4298046,52.51030089,388,POINT (13.4298046 52.51030089)
13.39967723,52.49841434,388,POINT (13.39967723 52.49841434)
13.47814638,52.51501299,388,POINT (13.47814638 52.51501299)
13.27977502,52.54100149,388,POINT (13.27977502 52.54100149)
13.37579245,52.52843079,388,POINT (13.37579245 52.52843079)
13.25483337,52.41829494,388,POINT (13.25483337 52.41829494)
13.37828902,52.52917249,388,POINT (13.37828902 52.52917249)
13.37318555,52.59829241,388,POINT (13.37318555 52.59829241)
13.58286716,52.4425143,388,POINT (13.58286716 52.4425143)
13.35649098,52.52377451,388,POINT (13.35649098 52.52377451)
13.34011883,52.58809309,388,POINT (13.34011883 52.58809309)
13.62642438,52.45693615,388,POINT (13.62642438 52.45693615)
13.20441841,52.540133,388,POINT (13.20441841 52.540133)
13.34204264,52.51790525,388,POINT (13.34204264 52.51790525)
13.38541915,52.44680342,388,POINT (13.38541915 52.44680342)
13.34339283,52.5009703,388,POINT (13.34339283 52.5009703)
13.6569564,52.41524237,388,POINT (13.6569564 52.41524237)
13.37203367,52.48505339,388,POINT (13.37203367 52.48505339)
13.32821432,52.44637492,388,POINT (13.32821432 52.44637492)
13.48433517,52.46752089,388,POINT (13.48433517 52.46752089)
13.43890955,52.50049299,388,POINT (13.43890955 52.50049299)
13.60064214,52.47736513,388,POINT (13.60064214 52.47736513)
13.32034405,52.47890201,388,POINT (13.32034405 52.47890201)
13.30011941,52.5067542,388,POINT (13.30011941 52.5067542)
13.44228402,52.50101322,388,POINT (13.44228402 52.50101322)
13.25020626,52.45498204,388,POINT (13.25020626 52.45498204)
13.33985706,52.45952013,388,POINT (13.33985706 52.45952013)
13.4924535,52.5440832,388,POINT (13.4924535 52.5440832)
13.3289936,52.5225211,388,POINT (13.3289936 52.5225211)
13.34219295,52.50493283,388,POINT (13.34219295 52.50493283)
13.37726107,52.55385214,388,POINT (13.37726107 52.55385214)
13.34336773,52.42783595,388,POINT (13.34336773 52.42783595)
13.28879448,52.5092035,388,POINT (13.28879448 52.5092035)
13.42485067,52.50208765,388,POINT (13.42485067 52.50208765)
13.41646091,52.51098784,388,POINT (13.41646091 52.51098784)
13.59161992,52.54493232,388,POINT (13.59161992 52.54493232)
13.43117498,52.46774579,388,POINT (13.43117498 52.46774579)
13.31386565,52.5062885,388,POINT (13.31386565 52.5062885)
13.33549878,52.60267152,388,POINT (13.33549878 52.60267152)
13.44679646,52.50268697,388,POINT (13.44679646 52.50268697)
13.31268257,52.43043008,388,POINT (13.31268257 52.43043008)
13.25082481,52.52474754,388,POINT (13.25082481 52.52474754)
13.197053,52.54367436,388,POINT (13.197053 52.54367436)
13.29164394,52.59574654,388,POINT (13.29164394 52.59574654)
13.41180163,52.52396699,388,POINT (13.41180163 52.52396699)
13.42924805,52.57195717,388,POINT (13.42924805 52.57195717)
13.39085553,52.504532,388,POINT (13.39085553 52.504532)
13.41229157,52.52433926,388,POINT (13.41229157 52.52433926)
13.35564528,52.519722,388,POINT (13.35564528 52.519722)
13.43468547,52.47870799,388,POINT (13.43468547 52.47870799)
13.14148464,52.53248877,388,POINT (13.14148464 52.53248877)
13.37769015,52.52899512,388,POINT (13.37769015 52.52899512)
13.25199,52.59990388,388,POINT (13.25199 52.59990388)
13.35818044,52.62122847,388,POINT (13.35818044 52.62122847)
13.50883982,52.50087775,388,POINT (13.50883982 52.50087775)
13.29163995,52.59577248,388,POINT (13.29163995 52.59577248)
13.38968302,52.4207642,388,POINT (13.38968302 52.4207642)
13.50543058,52.53470133,388,POINT (13.50543058 52.53470133)
13.34341137,52.5888892,388,POINT (13.34341137 52.5888892)
13.58437785,52.45171019,388,POINT (13.58437785 52.45171019)
13.42401367,52.4772087,388,POINT (13.42401367 52.4772087)
13.31100513,52.54759702,388,POINT (13.31100513 52.54759702)
13.1887792,52.54682256,388,POINT (13.1887792 52.54682256)
13.39752027,52.56575904,388,POINT (13.39752027 52.56575904)
13.30627646,52.5217304,388,POINT (13.30627646 52.5217304)
13.17193939,52.55012737,388,POINT (13.17193939 52.55012737)
13.42812093,52.47345525,388,POINT (13.42812093 52.47345525)
13.29598819,52.42052695,388,POINT (13.29598819 52.42052695)
13.41182226,52.52396765,388,POINT (13.41182226 52.52396765)
13.40347026,52.52743985,388,POINT (13.40347026 52.52743985)
13.4584674,52.43348333,388,POINT (13.4584674 52.43348333)
13.38039411,52.51833741,388,POINT (13.38039411 52.51833741)
13.60994124,52.53435872,388,POINT (13.60994124 52.53435872)
13.57866378,52.45780079,388,POINT (13.57866378 52.45780079)
13.55968994,52.47936193,388,POINT (13.55968994 52.47936193)
13.5532749,52.43400046,388,POINT (13.5532749 52.43400046)
13.52882897,52.42636652,388,POINT (13.52882897 52.42636652)
13.35743397,52.48858702,388,POINT (13.35743397 52.48858702)
13.35710727,52.5235446,388,POINT (13.35710727 52.5235446)
13.58347422,52.45170351,388,POINT (13.58347422 52.45170351)
13.38976986,52.49263857,388,POINT (13.38976986 52.49263857)
13.28666463,52.518761,388,POINT (13.28666463 52.518761)
13.41665912,52.51948597,388,POINT (13.41665912 52.51948597)
13.47862209,52.52868084,388,POINT (13.47862209 52.52868084)
13.48655638,52.61677441,388,POINT (13.48655638 52.61677441)
13.30172099,52.48827706,388,POINT (13.30172099 52.48827706)
13.3224854,52.50644579,388,POINT (13.3224854 52.50644579)
13.38020296,52.53286411,388,POINT (13.38020296 52.53286411)
13.34799169,52.5481557,388,POINT (13.34799169 52.5481557)
13.27782962,52.50680703,388,POINT (13.27782962 52.50680703)
13.45826896,52.53473511,388,POINT (13.45826896 52.53473511)
13.19849288,52.54285474,388,POINT (13.19849288 52.54285474)
13.4330902,52.45234202,388,POINT (13.4330902 52.45234202)
13.38523303,52.53126631,388,POINT (13.38523303 52.53126631)
13.51192725,52.47111401,388,POINT (13.51192725 52.47111401)
13.36097286,52.54528579,388,POINT (13.36097286 52.54528579)
13.40490001,52.44445534,388,POINT (13.40490001 52.44445534)
13.39830074,52.59238522,388,POINT (13.39830074 52.59238522)
13.28708317,52.43273553,388,POINT (13.28708317 52.43273553)
13.31583151,52.48184678,388,POINT (13.31583151 52.48184678)
13.54385545,52.55357476,388,POINT (13.54385545 52.55357476)
13.35696671,52.52381366,388,POINT (13.35696671 52.52381366)
13.45751525,52.52075518,388,POINT (13.45751525 52.52075518)
13.41069053,52.53949696,388,POINT (13.41069053 52.53949696)
13.32243588,52.5051162,388,POINT (13.32243588 52.5051162)
13.39477901,52.50069278,388,POINT (13.39477901 52.50069278)
13.43239316,52.51638008,388,POINT (13.43239316 52.51638008)
13.20445394,52.53023559,388,POINT (13.20445394 52.53023559)
13.56649619,52.48460303,388,POINT (13.56649619 52.48460303)
13.36210617,52.56871678,388,POINT (13.36210617 52.56871678)
13.47191028,52.53763717,388,POINT (13.47191028 52.53763717)
13.3195066,52.49208158,388,POINT (13.3195066 52.49208158)
13.45877336,52.51138754,388,POINT (13.45877336 52.51138754)
13.47554383,52.51200863,388,POINT (13.47554383 52.51200863)
13.16220147,52.52017485,388,POINT (13.16220147 52.52017485)
13.30866368,52.61790053,388,POINT (13.30866368 52.61790053)
13.32193461,52.48642173,388,POINT (13.32193461 52.48642173)
13.47799921,52.53613826,388,POINT (13.47799921 52.53613826)
13.273008,52.51318759,388,POINT (13.273008 52.51318759)
13.30054244,52.48052198,388,POINT (13.30054244 52.48052198)
13.428976,52.47180428,388,POINT (13.428976 52.47180428)
13.39595969,52.49842224,388,POINT (13.39595969 52.49842224)
13.45812886,52.5127106,388,POINT (13.45812886 52.5127106)
13.2851669,52.49418103,388,POINT (13.2851669 52.49418103)
13.49121357,52.4207309,388,POINT (13.49121357 52.4207309)
13.29572275,52.51933187,388,POINT (13.29572275 52.51933187)
13.30156389,52.49453833,388,POINT (13.30156389 52.49453833)
13.30575525,52.587094,388,POINT (13.30575525 52.587094)
13.44270149,52.45660864,388,POINT (13.44270149 52.45660864)
13.55037846,52.54291039,388,POINT (13.55037846 52.54291039)
13.24415746,52.61500337,388,POINT (13.24415746 52.61500337)
13.42864826,52.59946464,388,POINT (13.42864826 52.59946464)
13.37061549,52.55908657,388,POINT (13.37061549 52.55908657)
13.35955218,52.54608928,388,POINT (13.35955218 52.54608928)
13.40648692,52.54101044,388,POINT (13.40648692 52.54101044)
13.41551819,52.51581431,388,POINT (13.41551819 52.51581431)
13.31511408,52.49089234,388,POINT (13.31511408 52.49089234)
13.29742241,52.49811363,388,POINT (13.29742241 52.49811363)
13.2617478,52.479476,388,POINT (13.2617478 52.479476)
13.3585719,52.43421386,388,POINT (13.3585719 52.43421386)
13.28699463,52.54000714,388,POINT (13.28699463 52.54000714)
13.3488596,52.4590357,388,POINT (13.3488596 52.4590357)
13.31384857,52.43523305,388,POINT (13.31384857 52.43523305)
13.14345234,52.53449741,388,POINT (13.14345234 52.53449741)
13.39044218,52.50769435,388,POINT (13.39044218 52.50769435)
13.44522324,52.46388586,388,POINT (13.44522324 52.46388586)
13.43119506,52.48154771,388,POINT (13.43119506 52.48154771)
13.33281439,52.47981933,388,POINT (13.33281439 52.47981933)
13.40881573,52.51624994,388,POINT (13.40881573 52.51624994)
13.30384568,52.49941859,388,POINT (13.30384568 52.49941859)
13.33946588,52.42631861,388,POINT (13.33946588 52.42631861)
13.48543642,52.52883885,388,POINT (13.48543642 52.52883885)
13.34780949,52.54331654,388,POINT (13.34780949 52.54331654)
13.29218546,52.50506826,388,POINT (13.29218546 52.50506826)
13.49424423,52.41875443,388,POINT (13.49424423 52.41875443)
13.37197936,52.54013692,388,POINT (13.37197936 52.54013692)
13.47510543,52.46361964,388,POINT (13.47510543 52.46361964)
13.340016,52.53093109,388,POINT (13.340016 52.53093109)
13.18869355,52.53718691,388,POINT (13.18869355 52.53718691)
13.15970913,52.55563965,388,POINT (13.15970913 52.55563965)
13.40027285,52.48379568,388,POINT (13.40027285 52.48379568)
13.50737572,52.4748873,388,POINT (13.50737572 52.4748873)
13.33316527,52.5057274,388,POINT (13.33316527 52.5057274)
13.56187494,52.50526762,388,POINT (13.56187494 52.50526762)
13.42113163,52.48032955,388,POINT (13.42113163 52.48032955)
13.37438395,52.55631445,388,POINT (13.37438395 52.55631445)
13.73056376,52.42743056,388,POINT (13.73056376 52.42743056)
13.26968374,52.51087515,388,POINT (13.26968374 52.51087515)
13.28678656,52.49581035,388,POINT (13.28678656 52.49581035)
13.29739661,52.57785935,388,POINT (13.29739661 52.57785935)
13.42077533,52.44086134,388,POINT (13.42077533 52.44086134)
13.46200628,52.51873623,388,POINT (13.46200628 52.51873623)
13.20313565,52.52310486,388,POINT (13.20313565 52.52310486)
13.44541477,52.47651805,388,POINT (13.44541477 52.47651805)
13.33070351,52.49832112,388,POINT (13.33070351 52.49832112)
13.43597928,52.45862822,388,POINT (13.43597928 52.45862822)
13.37703368,52.56074776,388,POINT (13.37703368 52.56074776)
13.71169339,52.43257297,388,POINT (13.71169339 52.43257297)
13.41836779,52.52600026,388,POINT (13.41836779 52.52600026)
13.56000854,52.46054129,388,POINT (13.56000854 52.46054129)
13.43481586,52.46205716,388,POINT (13.43481586 52.46205716)
